,description,title,personalData
997,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1795.6232', 'year': '2010', 'ager': '7', 'direl': '2', 'ethnic1R': '1', 'gender': '1', 'hincome': '1', 'hispanic': '2', 'injury': '1', 'locationr': '2', 'marital2': '2', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
998,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2304.3994', 'year': '2010', 'ager': '5', 'direl': '4', 'ethnic1R': '3', 'gender': '1', 'hincome': '6', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '3', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
999,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3812.7617', 'year': '2010', 'ager': '5', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '4', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '2', 'newcrime': '1', 'newoff': '1', 'notify': '1', 'popsize': '0', 'race1R': '1', 'region': '4', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1000,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4885.9253', 'year': '2010', 'ager': '5', 'direl': '4', 'ethnic1R': '4', 'gender': '2', 'hincome': '6', 'hispanic': '1', 'injury': '0', 'locationr': '3', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '3', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
1001,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3621.488', 'year': '2010', 'ager': '3', 'direl': '1', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '3', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '1', 'weapon': '1'}"
1002,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1937.2925', 'year': '2010', 'ager': '7', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1003,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1937.2925', 'year': '2010', 'ager': '7', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1004,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1937.2925', 'year': '2010', 'ager': '7', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1005,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3355.968', 'year': '2010', 'ager': '6', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '4', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '4', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '0', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
1006,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2948.6113', 'year': '2010', 'ager': '5', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '3', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '3', 'seriousviolent': '1', 'treatment': '2', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1007,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3282.9343', 'year': '2010', 'ager': '6', 'direl': '1', 'ethnic1R': '1', 'gender': '1', 'hincome': '88', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '2', 'vicservices': '1', 'weapcat': '0', 'weapon': '2'}"
1008,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2449.9592', 'year': '2010', 'ager': '7', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '2', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '3', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
1009,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1579.3627', 'year': '2010', 'ager': '2', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '1', 'locationr': '5', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '0', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1010,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1721.553', 'year': '2010', 'ager': '5', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '2', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
1011,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3256.9387', 'year': '2010', 'ager': '6', 'direl': '4', 'ethnic1R': '2', 'gender': '1', 'hincome': '4', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '4', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '0', 'race1R': '2', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1012,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3256.9387', 'year': '2010', 'ager': '6', 'direl': '4', 'ethnic1R': '2', 'gender': '1', 'hincome': '4', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '4', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '0', 'race1R': '2', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1013,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1549.0927', 'year': '2010', 'ager': '6', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '7', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '4', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1014,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2459.828', 'year': '2010', 'ager': '8', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '5', 'marital2': '4', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '2', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1015,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4189.011', 'year': '2010', 'ager': '4', 'direl': '4', 'ethnic1R': '2', 'gender': '1', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '2', 'notify': '1', 'popsize': '0', 'race1R': '2', 'region': '3', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '1', 'weapon': '1'}"
1016,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2075.927', 'year': '2010', 'ager': '5', 'direl': '6', 'ethnic1R': '3', 'gender': '1', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '5', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '3', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1017,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3479.6548', 'year': '2010', 'ager': '5', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '2', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1018,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2492.185', 'year': '2010', 'ager': '3', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '7', 'hispanic': '2', 'injury': '1', 'locationr': '3', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '2', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1019,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2593.794', 'year': '2010', 'ager': '2', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '7', 'hispanic': '2', 'injury': '0', 'locationr': '4', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1020,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2593.794', 'year': '2010', 'ager': '2', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '7', 'hispanic': '2', 'injury': '0', 'locationr': '2', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '3', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '2', 'weapon': '1'}"
1021,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1800.406', 'year': '2010', 'ager': '5', 'direl': '1', 'ethnic1R': '1', 'gender': '2', 'hincome': '4', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '5', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '0', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1022,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4405.9473', 'year': '2010', 'ager': '2', 'direl': '3', 'ethnic1R': '4', 'gender': '1', 'hincome': '7', 'hispanic': '1', 'injury': '0', 'locationr': '4', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1023,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4925.824', 'year': '2010', 'ager': '4', 'direl': '1', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '3', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '1', 'treatment': '2', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1024,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '13082.551', 'year': '2010', 'ager': '4', 'direl': '2', 'ethnic1R': '4', 'gender': '2', 'hincome': '88', 'hispanic': '1', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '2', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1025,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3820.7437', 'year': '2010', 'ager': '3', 'direl': '3', 'ethnic1R': '1', 'gender': '1', 'hincome': '7', 'hispanic': '2', 'injury': '0', 'locationr': '2', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1026,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3820.7437', 'year': '2010', 'ager': '3', 'direl': '3', 'ethnic1R': '1', 'gender': '1', 'hincome': '7', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1027,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3928.7542', 'year': '2010', 'ager': '3', 'direl': '1', 'ethnic1R': '4', 'gender': '2', 'hincome': '1', 'hispanic': '1', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '3', 'notify': '1', 'popsize': '5', 'race1R': '1', 'region': '1', 'seriousviolent': '1', 'treatment': '1', 'vicservices': '2', 'weapcat': '1', 'weapon': '1'}"
1028,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3789.186', 'year': '2010', 'ager': '1', 'direl': '5', 'ethnic1R': '4', 'gender': '2', 'hincome': '88', 'hispanic': '1', 'injury': '0', 'locationr': '3', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '2', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1029,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1905.5801', 'year': '2010', 'ager': '5', 'direl': '1', 'ethnic1R': '2', 'gender': '2', 'hincome': '2', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '2', 'notify': '2', 'popsize': '4', 'race1R': '2', 'region': '3', 'seriousviolent': '1', 'treatment': '2', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1030,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2211.692', 'year': '2010', 'ager': '2', 'direl': '3', 'ethnic1R': '3', 'gender': '1', 'hincome': '7', 'hispanic': '2', 'injury': '0', 'locationr': '4', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '0', 'race1R': '3', 'region': '1', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
